site,descricao,marca,cartao,boleto,data
Kabum,"Memória G.Skill Trident Z RGB, 16GB (2x8GB), 2666MHz, DDR4, CL18 - F4-2666C18D-16GTZR",G.skill,"R$ 929,29","R$ 789,90",2020-12-20
Kabum,"Memória G.Skill Sniper X, 16GB (2x8GB), 2400MHz, DDR4, CL17, Urban Camo - F4-2400C17D-16GSXW",G.skill,"R$ 699,88","R$ 594,90",2020-12-20
Kabum,"Memória G.Skill Trident Z Neo RGB, 16GB (2x8GB), 3200MHz, DDR4, CL16 - F4-3200C16D-16GTZN",G.skill,"R$ 1.135,18","R$ 964,90",2020-12-20
Kabum,"Memória G.SKill Trident Z RGB, 16GB (2x8GB), 2400MHz, DDR4, CL15, Preto - F4-2400C15D-16GTZR",G.skill,"R$ 988,12","R$ 839,90",2020-12-20
Kabum,"Memória Gigabyte 16GB(2x8GB), 2666MHz, DDR4, CL16 - GP-GR26C16S8K2HU416",Gigabyte,"R$ 635,18","R$ 539,90",2020-12-20
Kabum,"Memória HP V2, 8GB, 2666Mhz, DDR4, CL19 - 7EH55AA#ABM",Hp,"R$ 299,88","R$ 254,90",2020-12-20
Kabum,"Memória HP S1, 8GB, 2400Mhz, DDR4, CL17, para Notebook - 7EH95AA#ABM",Hp,"R$ 341,06","R$ 289,90",2020-12-20
Kabum,"Memória HP V8 RGB, 8GB, 3200MHz, DDR4, CL16 - 7EH85AA#ABM",Hp,"R$ 358,71","R$ 304,90",2020-12-20
Kabum,"Memória HP V6, 8GB, 3600Mhz, DDR4, CL18 - 7EH74AA#ABM",Hp,"R$ 423,41","R$ 359,90",2020-12-20
Kabum,"Memória HP V8 RGB, 8GB, 3600MHz, DDR4, CL18 - 7EH92AA#ABM",Hp,"R$ 494,00","R$ 419,90",2020-12-20
Kabum,"Memória HP V6, 8GB, 3200Mhz, DDR4, CL16 - 7EH67AA#ABM",Hp,"R$ 388,12","R$ 329,90",2020-12-20
Kabum,"Memória HP V2, 16GB, 2666Mhz, DDR4, CL19 - 7EH56AA#ABM",Hp,"R$ 611,65","R$ 519,90",2020-12-20
Kabum,"Memória HP S1, 16GB, 2400Mhz, DDR4, CL17 - 7EH96AA#ABM",Hp,"R$ 623,41","R$ 529,90",2020-12-20
Kabum,"Memória HP V8 RGB, 8GB, 3000MHz, DDR4, CL16 - 7EH82AA#ABM",Hp,"R$ 411,65","R$ 349,90",2020-12-20
Kabum,"Memória HP V6, 16GB, 3200Mhz, DDR4, CL16 - 7EH68AA#ABM",Hp,"R$ 705,76","R$ 599,90",2020-12-20
Kabum,"Memória HP V6, 8GB, 3000Mhz, DDR4, CL16, Azul - 7EH64AA#ABM",Hp,"R$ 376,35","R$ 319,90",2020-12-20
Kabum,"Memória HP V6, 8GB, 2666Mhz, DDR4, CL18, Vermelho - 7EH61AA#ABM",Hp,"R$ 317,53","R$ 269,90",2020-12-20
Kabum,"Memória HP S1, 8GB, 2666Mhz, DDR4, CL19 - 7EH98AA#ABM",Hp,"R$ 341,06","R$ 289,90",2020-12-20
Kabum,"Memória HP V6, 16GB, 3000Mhz, DDR4, CL16, Azul - 7EH65AA#ABM",Hp,"R$ 646,94","R$ 549,90",2020-12-20
Kabum,"Memória HP V6, 16GB, 2666Mhz, DDR4, CL18, Vermelho - 7EH62AA#ABM",Hp,"R$ 598,71","R$ 508,90",2020-12-20
Kabum,"Memória HP S1, 16GB, 2666Mhz, DDR4, CL19 - 7EH99AA#ABM",Hp,"R$ 576,35","R$ 489,90",2020-12-20
Kabum,"Memória HP V2, 16GB, 2400Mhz, DDR4, CL17 - 7EH53AA#ABM",Hp,"R$ 588,12","R$ 499,90",2020-12-20
Kabum,"Memória Husky, 4GB, 2666Mhz, DDR4, CL19, Preto - HMR-D4426",Husky,"R$ 170,47","R$ 144,90",2020-12-20
Kabum,"Memória Husky RGB, 8GB, 3200Mhz, DDR4, CL16, Preto - HMR-D4830",Husky,"R$ 376,35","R$ 319,90",2020-12-20
Kabum,"Memória Husky, 8GB, 2666Mhz, DDR4, CL19, Preto - HMR-D4826",Husky,"R$ 277,53","R$ 235,90",2020-12-20
Kabum,"Memória Husky, 16GB, 2666Mhz, DDR4, CL19, Preto - HMR-D41626",Husky,"R$ 588,12","R$ 499,90",2020-12-20
Kabum,"Memória HyperX Predator RGB, 16GB (2x8GB), 4000MHz, DDR4, CL19, Preto - HX440C19PB3AK2/16",Hyperx,"R$ 1.764,59","R$ 1.499,90",2020-12-20
Kabum,"Memória HyperX Fury, 4GB, 3200MHz, DDR4, CL16, Preto - HX432C16FB3/4",Hyperx,"R$ 258,71","R$ 219,90",2020-12-20
Kabum,"Memória HyperX Fury, 16GB, 3733MHz, DDR4, CL19, Preto - HX437C19FB3/16",Hyperx,"R$ 999,88","R$ 849,90",2020-12-20
Kabum,"Memória HyperX Fury, 8GB, 1600MHz, DDR3, CL10, Vermelho - HX316C10FR/8",Hyperx,"R$ 423,41","R$ 359,90",2020-12-20
Kabum,"Memória HyperX Impact, 8GB, 2666MHz, DDR4, Notebook, CL15, Preto - HX426S15IB2/8",Hyperx,"R$ 323,41","R$ 274,90",2020-12-20
Kabum,"Memória HyperX Fury, 16GB (4x4GB), 2400MHz, DDR4, CL15, Preto - HX424C15FB3K4/16",Hyperx,"R$ 735,18","R$ 624,90",2020-12-20
Kabum,"Memória HyperX Predator RGB, 32GB (4x8GB), 2933MHz, DDR4, CL15, Preto - HX429C15PB3AK4/32",Hyperx,"R$ 2.082,24","R$ 1.769,90",2020-12-20
Kabum,"Memória HyperX Fury, 16GB, 2400MHz, DDR4, CL15, Preto - HX424C15FB3/16",Hyperx,"R$ 743,41","R$ 631,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 8GB, 3200MHz, DDR4, CL16, Preto - HX432C16FB3A/8",Hyperx,"R$ 494,00","R$ 419,90",2020-12-20
Kabum,"Memória HyperX Fury, 4GB, 3000MHz, DDR4, CL15, Preto - HX430C15FB3/4",Hyperx,"R$ 258,71","R$ 219,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 16GB (2x8GB), 2400MHz, DDR4, CL15, Preto - HX424C15FB3AK2/16",Hyperx,"R$ 788,12","R$ 669,90",2020-12-20
Kabum,"Memória HyperX Fury, 4GB, 1333MHz, DDR3, CL9, Preto - HX313C9FB/4",Hyperx,"R$ 235,18","R$ 199,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 32GB (2x16GB), 3200MHz, DDR4, CL16, Preto - HX432C16FB3AK2/32",Hyperx,"R$ 1.882,24","R$ 1.599,90",2020-12-20
Kabum,"Memória HyperX Fury, 16GB (2x8GB), 3000MHz, DDR4, CL15, Preto - HX430C15FB3K2/16",Hyperx,"R$ 882,24","R$ 749,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 16GB, 3466MHz, DDR4, CL16, Preto - HX434C16FB3A/16",Hyperx,"R$ 941,06","R$ 799,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 64GB (4x16GB), 2400MHz, DDR4, CL15, Preto - HX424C15FB3AK4/64",Hyperx,"R$ 3.044,59","R$ 2.587,90",2020-12-20
Kabum,"Memória HyperX Fury, 8GB, 1333MHz, DDR3, CL9, Vermelho - HX313C9FR/8",Hyperx,"R$ 352,82","R$ 299,90",2020-12-20
Kabum,"Memória HyperX Fury, 64GB (4x16GB), 3000MHz, DDR4, CL15, Preto - HX430C15FB3K4/64",Hyperx,"R$ 2.941,06","R$ 2.499,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 8GB, 3000MHz, DDR4, CL15, Preto - HX430C15FB3A/8",Hyperx,"R$ 364,59","R$ 309,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 32GB (2x16GB), 3000MHz, DDR4, CL15, Preto - HX430C15FB3AK2/32",Hyperx,"R$ 1.588,12","R$ 1.349,90",2020-12-20
Kabum,"Memória HyperX Fury, 16GB (2x8GB), 1866MHz, DDR3, CL10, Preto - HX318C10FBK2/16",Hyperx,"R$ 846,94","R$ 719,90",2020-12-20
Kabum,"Memória HyperX Fury, 32GB (4x8GB), 3600MHz, DDR4, CL17, Preto - HX436C17FB3K4/32",Hyperx,"R$ 1.925,76","R$ 1.636,90",2020-12-20
Kabum,"Memória HyperX Fury, 16GB (2x8GB), 2666MHz, DDR4, CL16, Preto - HX426C16FB3K2/16",Hyperx,"R$ 688,12","R$ 584,90",2020-12-20
Kabum,"Memória HyperX Fury, 64GB (4x16GB), 2666MHz, DDR4, CL16, Preto - HX426C16FB3K4/64",Hyperx,"R$ 2.646,94","R$ 2.249,90",2020-12-20
Kabum,"Memória HyperX Predator RGB, 32GB (4x8GB), 3200MHz, DDR4, CL16, Preto - HX432C16PB3AK4/32",Hyperx,"R$ 2.117,53","R$ 1.799,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 16GB, 2666MHz, DDR4, CL16, Preto - HX426C16FB3A/16",Hyperx,"R$ 752,82","R$ 639,90",2020-12-20
Kabum,"Memória HyperX Fury, 16GB (2x8GB), 1866MHz, DDR3, CL10, Preto - HX318C10FBK2/16",Hyperx,"R$ 846,94","R$ 719,90",2020-12-20
Kabum,"Memória HyperX Fury, 8GB (2x4GB), 3200MHz, DDR4, CL16, Preto - HX432C16FB3K2/8",Hyperx,"R$ 482,24","R$ 409,90",2020-12-20
Kabum,"Memória HyperX Impact, 16GB, 2666MHz, DDR4, Notebook, CL15, Preto - HX426S15IB2/16",Hyperx,"R$ 646,94","R$ 549,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 16GB (2x8GB), 3000MHz, DDR4, CL15, Preto - HX430C15FB3AK2/16",Hyperx,"R$ 870,47","R$ 739,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 16GB (2x8GB), 3200MHz, DDR4, CL16, Preto - HX432C16FB3AK2/16",Hyperx,"R$ 1.023,41","R$ 869,90",2020-12-20
Kabum,"Memória HyperX Fury, 4GB, 1600MHz, DDR3, CL10, Azul - HX316C10F/4",Hyperx,"R$ 205,76","R$ 174,90",2020-12-20
Kabum,"Memória HyperX Fury, 4GB, 2666MHz, DDR4, CL16, Preto - HX426C16FB3/4",Hyperx,"R$ 222,24","R$ 188,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 64GB (4x16GB), 3000MHz, DDR4, CL15, Preto - HX430C15FB3AK4/64",Hyperx,"R$ 3.499,88","R$ 2.974,90",2020-12-20
Kabum,"Memória HyperX Impact, 16GB, 2400MHz, DDR4, Notebook, CL14, Preto - HX424S14IB/16",Hyperx,"R$ 666,94","R$ 566,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 64GB (4x16GB), 3200MHz, DDR4, CL16, Preto - HX432C16FB3AK4/64",Hyperx,"R$ 3.592,82","R$ 3.053,90",2020-12-20
Kabum,"Memória HyperX Fury, 8GB, 1600MHz, DDR3, CL10, Azul - HX316C10F/8",Hyperx,"R$ 411,65","R$ 349,90",2020-12-20
Kabum,"Memória HyperX Fury, 32GB (4x8GB), 2666MHz, DDR4, CL16, Preto - HX426C16FB3K4/32",Hyperx,"R$ 1.294,00","R$ 1.099,90",2020-12-20
Kabum,"Memória HyperX Fury, 8GB, 1600MHz, DDR3, CL10, Branco - HX316C10FW/8",Hyperx,"R$ 405,76","R$ 344,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 8GB, 2666MHz, DDR4, CL16, Preto - HX426C16FB3A/8",Hyperx,"R$ 417,53","R$ 354,90",2020-12-20
Kabum,"Memória HyperX Fury, 32GB, 3000MHz, DDR4, CL16, Preto - HX430C16FB3/32",Hyperx,"R$ 1.579,88","R$ 1.342,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 32GB (2x16GB), 2666MHz, DDR4, CL16, Preto - HX426C16FB3AK2/32",Hyperx,"R$ 1.646,94","R$ 1.399,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 32GB (2x16GB), 3733MHz, DDR4, CL19, Preto - HX437C19FB3AK2/32",Hyperx,"R$ 1.925,76","R$ 1.636,90",2020-12-20
Kabum,"Memória HyperX Fury, 32GB, 3200MHz, DDR4, CL16, Preto - HX432C16FB3/32",Hyperx,"R$ 1.701,06","R$ 1.445,90",2020-12-20
Kabum,"Memória HyperX Predator, 16GB (2x8GB), 3200MHz, DDR4, CL16, Preto - HX432C16PB3K2/16",Hyperx,"R$ 964,59","R$ 819,90",2020-12-20
Kabum,"Memória HyperX Fury, 32GB (2x16GB), 3733MHz, DDR4, CL19, Preto - HX437C19FB3K2/32",Hyperx,"R$ 1.764,59","R$ 1.499,90",2020-12-20
Kabum,"Memória HyperX Fury, 16GB, 3600MHz, DDR4, CL17, Preto - HX436C17FB3/16",Hyperx,"R$ 964,59","R$ 819,90",2020-12-20
Kabum,"Memória HyperX Fury, 4GB, 1333MHz, DDR3, CL9, Vermelho - HX313C9FR/4",Hyperx,"R$ 211,65","R$ 179,90",2020-12-20
Kabum,"Memória HyperX Fury, 8GB, 2400MHz, DDR4, CL15, Preto - HX424C15FB3/8",Hyperx,"R$ 337,53","R$ 286,90",2020-12-20
Kabum,"Memória HyperX Fury, 8GB, 1333MHz, DDR3, CL9, Branco - HX313C9FW/8",Hyperx,"R$ 409,29","R$ 347,90",2020-12-20
Kabum,"Memória HyperX Fury, 32GB (2x16GB), 2400MHz, DDR4, CL15, Preto - HX424C15FB3K2/32",Hyperx,"R$ 1.470,47","R$ 1.249,90",2020-12-20
Kabum,"Memória HyperX Fury, 4GB, 1866MHz, DDR3, CL10, Preto - HX318C10FB/4",Hyperx,"R$ 222,24","R$ 188,90",2020-12-20
Kabum,"Memória HyperX Fury, 8GB (2x4GB), 3000MHz, DDR4, CL15, Preto - HX430C15FB3K2/8",Hyperx,"R$ 470,47","R$ 399,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 8GB, 3466MHz, DDR4, CL16, Preto - HX434C16FB3A/8",Hyperx,"R$ 476,35","R$ 404,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 32GB (4x8GB), 2400MHz, DDR4, CL15, Preto - HX424C15FB3AK4/32",Hyperx,"R$ 1.329,29","R$ 1.129,90",2020-12-20
Kabum,"Memória HyperX Fury, 8GB, 1866MHz, DDR3, CL10, Preto - HX318C10FB/8",Hyperx,"R$ 470,47","R$ 399,90",2020-12-20
Kabum,"Memória HyperX Fury, 32GB (4x8GB), 3000MHz, DDR4, CL15, Preto - HX430C15FB3K4/32",Hyperx,"R$ 1.564,59","R$ 1.329,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 32GB (2x16GB), 3466MHz, DDR4, CL16, Preto - HX434C16FB3AK2/32",Hyperx,"R$ 1.852,82","R$ 1.574,90",2020-12-20
Kabum,"Memória HyperX Fury, 64GB (2x32GB), 2400MHz, DDR4, CL15, Preto - HX424C15FB3K2/64",Hyperx,"R$ 2.764,59","R$ 2.349,90",2020-12-20
Kabum,"Memória HyperX Fury, 16GB (4x4GB), 3200MHz, DDR4, CL16, Preto - HX432C16FB3K4/16",Hyperx,"R$ 823,41","R$ 699,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 32GB (4x8GB), 3000MHz, DDR4, CL15, Preto - HX430C15FB3AK4/32",Hyperx,"R$ 1.705,76","R$ 1.449,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 32GB (4x8GB), 3200MHz, DDR4, CL16, Preto - HX432C16FB3AK4/32",Hyperx,"R$ 2.004,59","R$ 1.703,90",2020-12-20
Kabum,"Memória HyperX Fury, 4GB, 1600MHz, DDR3, CL10, Preto - HX316C10FB/4",Hyperx,"R$ 241,06","R$ 204,90",2020-12-20
Kabum,"Memória HyperX Fury, 8GB (2x4GB), 2666MHz, DDR4, CL16, Preto - HX426C16FB3K2/8",Hyperx,"R$ 435,18","R$ 369,90",2020-12-20
Kabum,"Memória HyperX Fury, 8GB, 1600MHz, DDR3, CL10, Preto - HX316C10FB/8",Hyperx,"R$ 411,65","R$ 349,90",2020-12-20
Kabum,"Memória HyperX Fury, 16GB, 2666MHz, DDR4, CL16, Preto - HX426C16FB3/16",Hyperx,"R$ 717,53","R$ 609,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 16GB (2x8GB), 2666MHz, DDR4, CL16, Preto - HX426C16FB3AK2/16",Hyperx,"R$ 870,47","R$ 739,90",2020-12-20
Kabum,"Memória HyperX Fury, 64GB (2x32GB), 3000MHz, DDR4, CL16, Preto - HX430C16FB3K2/64",Hyperx,"R$ 3.126,94","R$ 2.657,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 8GB, 3733MHz, DDR4, CL19, Preto - HX437C19FB3A/8",Hyperx,"R$ 534,00","R$ 453,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 8GB, 3600MHz, DDR4, CL17, Preto - HX436C17FB3A/8",Hyperx,"R$ 564,59","R$ 479,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 64GB (4x16GB), 2666MHz, DDR4, CL16, Preto - HX426C16FB3AK4/64",Hyperx,"R$ 2.894,00","R$ 2.459,90",2020-12-20
Kabum,"Memória HyperX Fury, 8GB, 3733MHz, DDR4, CL19, Preto - HX437C19FB3/8",Hyperx,"R$ 470,47","R$ 399,90",2020-12-20
Kabum,"Memória HyperX Fury, 8GB, 3600MHz, DDR4, CL17, Preto - HX436C17FB3/8",Hyperx,"R$ 517,53","R$ 439,90",2020-12-20
Kabum,"Memória HyperX Fury, 4GB, 2400MHz, DDR4, CL15, Preto - HX424C15FB3/4",Hyperx,"R$ 219,88","R$ 186,90",2020-12-20
Kabum,"Memória HyperX Impact, 4GB, 1600MHz, DDR3L, Notebook, CL9, Preto - HX316LS9IB/4",Hyperx,"R$ 199,88","R$ 169,90",2020-12-20
Kabum,"Memória HyperX Fury, 32GB, 2666MHz, DDR4, CL16, Preto - HX426C16FB3/32",Hyperx,"R$ 1.370,47","R$ 1.164,90",2020-12-20
Kabum,"Memória HyperX Predator RGB, 8GB, 2933MHz, DDR4, CL15, Preto - HX429C15PB3A/8",Hyperx,"R$ 566,94","R$ 481,90",2020-12-20
Kabum,"Memória HyperX Fury, 16GB (2x8GB), 2400MHz, DDR4, CL15, Preto - HX424C15FB3K2/16",Hyperx,"R$ 746,94","R$ 634,90",2020-12-20
Kabum,"Memória HyperX Predator RGB, 8GB, 3200MHz, DDR4, CL16, Preto - HX432C16PB3A/8",Hyperx,"R$ 576,35","R$ 489,90",2020-12-20
Kabum,"Memória HyperX Fury, 64GB (4x16GB), 2400MHz, DDR4, CL15, Preto - HX424C15FB3K4/64",Hyperx,"R$ 2.848,12","R$ 2.420,90",2020-12-20
Kabum,"Memória HyperX Fury, 4GB, 1866MHz, DDR3, CL10, Vermelho - HX318C10FR/4",Hyperx,"R$ 205,76","R$ 174,90",2020-12-20
Kabum,"Memória HyperX Fury, 16GB (4x4GB), 3000MHz, DDR4, CL15, Preto - HX430C15FB3K4/16",Hyperx,"R$ 839,88","R$ 713,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 16GB (2x8GB), 3466MHz, DDR4, CL16, Preto - HX434C16FB3AK2/16",Hyperx,"R$ 941,06","R$ 799,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 16GB, 2400MHz, DDR4, CL15, Preto - HX424C15FB3A/16",Hyperx,"R$ 711,65","R$ 604,90",2020-12-20
Kabum,"Memória HyperX Fury, 16GB, 3000MHz, DDR4, CL15, Preto - HX430C15FB3/16",Hyperx,"R$ 818,71","R$ 695,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 64GB (4x16GB), 3466MHz, DDR4, CL16, Preto - HX434C16FB3AK4/64",Hyperx,"R$ 3.926,94","R$ 3.337,90",2020-12-20
Kabum,"Memória HyperX Fury, 128GB (4x32GB), 2400MHz, DDR4, CL15, Preto - HX424C15FB3K4/128",Hyperx,"R$ 6.054,00","R$ 5.145,90",2020-12-20
Kabum,"Memória HyperX Fury, 8GB, 2666MHz, DDR4, CL16, Preto - HX426C16FB3/8",Hyperx,"R$ 352,82","R$ 299,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 16GB, 3000MHz, DDR4, CL15, Preto - HX430C15FB3A/16",Hyperx,"R$ 882,24","R$ 749,90",2020-12-20
Kabum,"Memória HyperX Predator, 16GB (2x8GB), 3000MHz, DDR4, CL15, Preto - HX430C15PB3K2/16",Hyperx,"R$ 870,47","R$ 739,90",2020-12-20
Kabum,"Memória HyperX Impact, 8GB, 2400MHz, DDR4, Notebook, CL14, Preto - HX424S14IB2/8",Hyperx,"R$ 323,41","R$ 274,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 16GB, 3200MHz, DDR4, CL16, Preto - HX432C16FB3A/16",Hyperx,"R$ 999,88","R$ 849,90",2020-12-20
Kabum,"Memória HyperX Fury, 4GB, 1600MHz, DDR3, CL10, Vermelho - HX316C10FR/4",Hyperx,"R$ 258,71","R$ 219,90",2020-12-20
Kabum,"Memória HyperX Fury, 16GB (4x4GB), 2666MHz, DDR4, CL16, Preto - HX426C16FB3K4/16",Hyperx,"R$ 804,59","R$ 683,90",2020-12-20
Kabum,"Memória HyperX Fury, 32GB (2x16GB), 2666MHz, DDR4, CL16, Preto - HX426C16FB3K2/32",Hyperx,"R$ 1.478,71","R$ 1.256,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 32GB (4x8GB), 2666MHz, DDR4, CL16, Preto - HX426C16FB3AK4/32",Hyperx,"R$ 1.695,18","R$ 1.440,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 16GB (2x8GB), 3733MHz, DDR4, CL19, Preto - HX437C19FB3AK2/16",Hyperx,"R$ 1.046,94","R$ 889,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 16GB (2x8GB), 3600MHz, DDR4, CL17, Preto - HX436C17FB3AK2/16",Hyperx,"R$ 1.082,24","R$ 919,90",2020-12-20
Kabum,"Memória HyperX Fury, 16GB (2x8GB), 3733MHz, DDR4, CL19, Preto - HX437C19FB3K2/16",Hyperx,"R$ 911,65","R$ 774,90",2020-12-20
Kabum,"Memória HyperX Fury, 16GB (2x8GB), 3600MHz, DDR4, CL17, Preto - HX436C17FB3K2/16",Hyperx,"R$ 1.058,71","R$ 899,90",2020-12-20
Kabum,"Memória HyperX Fury, 4GB, 1333MHz, DDR3, CL9, Azul - HX313C9F/4",Hyperx,"R$ 241,06","R$ 204,90",2020-12-20
Kabum,"Memória HyperX Fury, 8GB (2x4GB), 2400MHz, DDR4, CL15, Preto - HX424C15FB3K2/8",Hyperx,"R$ 435,18","R$ 369,90",2020-12-20
Kabum,"Memória HyperX Impact, 8GB, 1600MHz, DDR3, Notebook, CL9, Preto - HX316LS9IB/8",Hyperx,"R$ 376,35","R$ 319,90",2020-12-20
Kabum,"Memória HyperX Fury, 64GB (2x32GB), 2666MHz, DDR4, CL16, Preto - HX426C16FB3K2/64",Hyperx,"R$ 3.079,88","R$ 2.617,90",2020-12-20
Kabum,"Memória HyperX Predator RGB, 16GB (2x8GB), 2933MHz, DDR4, CL15, Preto - HX429C15PB3AK2/16",Hyperx,"R$ 941,06","R$ 799,90",2020-12-20
Kabum,"Memória HyperX Fury, 64GB (4x16GB), 3600MHz, DDR4, CL17, Preto - HX436C17FB3K4/64",Hyperx,"R$ 3.882,24","R$ 3.299,90",2020-12-20
Kabum,"Memória HyperX Fury, 8GB, 1333MHz, DDR3, CL9, Azul - HX313C9F/8",Hyperx,"R$ 423,41","R$ 359,90",2020-12-20
Kabum,"Memória HyperX Fury, 32GB (4x8GB), 2400MHz, DDR4, CL15, Preto - HX424C15FB3K4/32",Hyperx,"R$ 1.470,47","R$ 1.249,90",2020-12-20
Kabum,"Memória HyperX Predator RGB, 16GB (2x8GB), 3200MHz, DDR4, CL16, Preto - HX432C16PB3AK2/16",Hyperx,"R$ 1.176,35","R$ 999,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 8GB, 2400MHz, DDR4, CL15, Preto - HX424C15FB3A/8",Hyperx,"R$ 388,12","R$ 329,90",2020-12-20
Kabum,"Memória HyperX Fury, 4GB, 1866MHz, DDR3, CL10, Branco - HX318C10FW/4",Hyperx,"R$ 204,59","R$ 173,90",2020-12-20
Kabum,"Memória HyperX Fury, 8GB, 3000MHz, DDR4, CL15, Preto - HX430C15FB3/8",Hyperx,"R$ 399,88","R$ 339,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 32GB (4x8GB), 3466MHz, DDR4, CL16, Preto - HX434C16FB3AK4/32",Hyperx,"R$ 1.999,88","R$ 1.699,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 32GB (2x16GB), 2400MHz, DDR4, CL15, Preto - HX424C15FB3AK2/32",Hyperx,"R$ 1.529,29","R$ 1.299,90",2020-12-20
Kabum,"Memória HyperX Predator RGB, 8GB, 4000MHz, DDR4, CL19, Preto - HX440C19PB3A/8",Hyperx,"R$ 823,41","R$ 699,90",2020-12-20
Kabum,"Memória HyperX Fury, 8GB, 1866MHz, DDR3, CL10, Branco - HX318C10FW/8",Hyperx,"R$ 435,18","R$ 369,90",2020-12-20
Kabum,"Memória HyperX Fury, 32GB (2x16GB), 3000MHz, DDR4, CL15, Preto - HX430C15FB3K2/32",Hyperx,"R$ 1.664,59","R$ 1.414,90",2020-12-20
Kabum,"Memória Intel Optane, 16GB, M.2 PCI-Express 3.0 - MEMPEK1J016GAXT",Intel,"R$ 443,41","R$ 376,90",2020-12-20
Kabum,"Memória Kingston 4GB, 2400MHz, DDR4, CL17 - KVR24N17S6/4",Kingston,"R$ 205,76","R$ 174,90",2020-12-20
Kabum,"Memória Kingston 4GB, 1333MHz, DDR3, Notebook, CL9 - KCP313SS8/4",Kingston,"R$ 191,65","R$ 162,90",2020-12-20
Kabum,"Memória Kingston 4GB, 2400MHz, DDR4, Notebook, CL17 - KVR24S17S6/4",Kingston,"R$ 188,12","R$ 159,90",2020-12-20
