,code,cartao,boleto,data
14328,KB-RM-83,764.59,649.9,2020-12-10
14329,KB-RM-574,243.41,206.9,2020-12-10
14330,KB-RM-54,1588.12,1349.9,2020-12-10
14331,KB-RM-42,1342.24,1140.9,2020-12-10
14332,KB-RM-557,195.18,165.9,2020-12-10
14333,KB-RM-106,2176.35,1849.9,2020-12-10
14334,KB-RM-58,317.53,269.9,2020-12-10
14335,KB-RM-596,905.76,769.9,2020-12-10
14336,KB-RM-588,318.71,270.9,2020-12-10
14337,KB-RM-572,694.0,589.9,2020-12-10
14338,KB-RM-797,392.82,333.9,2020-12-10
14339,KB-RM-602,635.18,539.9,2020-12-10
14340,KB-RM-575,694.0,589.9,2020-12-10
14341,KB-RM-101,346.94,294.9,2020-12-10
14342,KB-RM-87,1294.0,1099.9,2020-12-10
14343,KB-RM-567,3705.76,3149.9,2020-12-10
14344,KB-RM-57,694.0,589.9,2020-12-10
14345,KB-RM-709,846.94,719.9,2020-12-10
14346,KB-RM-132,799.88,679.9,2020-12-10
14347,KB-RM-571,1539.88,1308.9,2020-12-10
14348,KB-RM-598,352.82,299.9,2020-12-10
14349,KB-RM-18,876.35,744.9,2020-12-10
14350,KB-RM-606,1176.35,999.9,2020-12-10
14351,KB-RM-51,674.0,572.9,2020-12-10
14352,KB-RM-21,5882.24,4999.9,2020-12-10
14353,KB-RM-608,588.12,499.9,2020-12-10
14354,KB-RM-582,411.65,349.9,2020-12-10
14355,KB-RM-139,1492.82,1268.9,2020-12-10
14356,KB-RM-88,322.24,273.9,2020-12-10
14357,KB-RM-594,1431.65,1216.9,2020-12-10
14358,KB-RM-46,388.12,329.9,2020-12-10
14359,KB-RM-591,396.35,336.9,2020-12-10
14360,KB-RM-560,2875.18,2443.9,2020-12-10
14361,KB-RM-636,170.47,144.9,2020-12-10
14362,KB-RM-633,352.82,299.9,2020-12-10
14363,KB-RM-629,1686.94,1433.9,2020-12-10
14364,KB-RM-628,282.24,239.9,2020-12-10
14365,KB-RM-632,1028.12,873.9,2020-12-10
14366,KB-RM-161,931.65,791.9,2020-12-10
14367,KB-RM-640,1364.59,1159.9,2020-12-10
14368,KB-RM-163,1988.12,1689.9,2020-12-10
14369,KB-RM-642,2117.53,1799.9,2020-12-10
14370,KB-RM-641,588.12,499.9,2020-12-10
14371,KB-RM-152,1764.59,1499.9,2020-12-10
14372,KB-RM-153,176.35,149.9,2020-12-10
14373,KB-RM-637,282.24,239.9,2020-12-10
14374,KB-RM-638,864.59,734.9,2020-12-10
14375,KB-RM-631,151.65,128.9,2020-12-10
14376,KB-RM-634,241.06,204.9,2020-12-10
14377,KB-RM-165,929.29,789.9,2020-12-10
14378,KB-RM-630,1329.29,1129.9,2020-12-10
14379,KB-RM-635,399.88,339.9,2020-12-10
14380,KB-RM-643,803.41,682.9,2020-12-10
14381,KB-RM-644,1823.41,1549.9,2020-12-10
14382,KB-RM-645,2036.35,1730.9,2020-12-10
14383,KB-RM-185,2352.82,1999.9,2020-12-10
14384,KB-RM-182,2491.65,2117.9,2020-12-10
14385,KB-RM-712,341.06,289.9,2020-12-10
14386,KB-RM-193,1377.53,1170.9,2020-12-10
14387,KB-RM-649,678.71,576.9,2020-12-10
14388,KB-RM-647,1541.06,1309.9,2020-12-10
14389,KB-RM-646,541.06,459.9,2020-12-10
14390,KB-RM-198,1928.12,1638.9,2020-12-10
14391,KB-RM-651,290.47,246.9,2020-12-10
14392,KB-RM-650,564.59,479.9,2020-12-10
14393,KB-RM-224,376.35,319.9,2020-12-10
14394,KB-RM-237,941.06,799.9,2020-12-10
14395,KB-RM-714,470.47,399.9,2020-12-10
14396,KB-RM-655,366.94,311.9,2020-12-10
14397,KB-RM-660,583.3,495.8,2020-12-10
14398,KB-RM-676,6245.76,5308.9,2020-12-10
14399,KB-RM-659,323.41,274.9,2020-12-10
14400,KB-RM-663,455.18,386.9,2020-12-10
14401,KB-RM-673,259.18,220.3,2020-12-10
14402,KB-RM-672,831.65,706.9,2020-12-10
14403,KB-RM-668,379.88,322.9,2020-12-10
14404,KB-RM-662,182.24,154.9,2020-12-10
14405,KB-RM-288,5838.71,4962.9,2020-12-10
14406,KB-RM-657,92.82,78.9,2020-12-10
14407,KB-RM-654,505.76,429.9,2020-12-10
14408,KB-RM-798,599.88,509.9,2020-12-10
14409,KB-RM-670,423.41,359.9,2020-12-10
14410,KB-RM-658,183.41,155.9,2020-12-10
14411,KB-RM-675,1746.94,1484.9,2020-12-10
14412,KB-RM-674,717.53,609.9,2020-12-10
14413,KB-RM-287,1505.76,1279.9,2020-12-10
14414,KB-RM-678,258.71,219.9,2020-12-10
14415,KB-RM-679,235.18,199.9,2020-12-10
14416,KB-RM-681,219.88,186.9,2020-12-10
14417,KB-RM-683,235.18,199.9,2020-12-10
14418,KB-RM-680,235.18,199.9,2020-12-10
14419,KB-RM-369,235.18,199.9,2020-12-10
14420,KB-RM-357,123.41,104.9,2020-12-10
14421,KB-RM-682,294.0,249.9,2020-12-10
14422,KB-RM-348,117.53,99.9,2020-12-10
14423,KB-RM-372,294.0,249.9,2020-12-10
14424,KB-RM-373,494.0,419.9,2020-12-10
14425,KB-RM-685,154.89,131.66,2020-12-10
14426,KB-RM-717,558.9,558.9,2020-12-10
14427,KB-RM-380,623.41,529.9,2020-12-10
14428,KB-RM-689,155.18,131.9,2020-12-10
14429,KB-RM-687,470.47,399.9,2020-12-10
14430,KB-RM-379,1446.94,1229.9,2020-12-10
14431,KB-RM-691,191.65,162.9,2020-12-10
14432,KB-RM-690,470.47,399.9,2020-12-10
14433,KB-RM-406,235.18,199.9,2020-12-10
14434,KB-RM-688,157.53,133.9,2020-12-10
14435,KB-RM-391,682.24,579.9,2020-12-10
14436,KB-RM-694,586.94,498.9,2020-12-10
14437,KB-RM-396,604.59,513.9,2020-12-10
14438,KB-RM-383,574.0,487.9,2020-12-10
14439,KB-RM-686,170.47,144.9,2020-12-10
14440,KB-RM-693,823.41,699.9,2020-12-10
14441,KB-RM-692,166.94,141.9,2020-12-10
14442,KB-RM-730,670.47,569.9,2020-12-10
14443,KB-RM-415,246.94,209.9,2020-12-10
14444,KB-RM-427,588.12,499.9,2020-12-10
14445,KB-RM-697,1235.18,1049.9,2020-12-10
14446,KB-RM-553,741.06,629.9,2020-12-10
14447,KB-RM-696,625.76,531.9,2020-12-10
14448,KB-RM-552,746.94,634.9,2020-12-10
14449,KB-RM-486,1176.35,999.9,2020-12-10
14450,KB-RM-738,435.18,369.9,2020-12-10
14451,KB-RM-450,964.59,819.9,2020-12-10
14452,KB-RM-740,882.24,749.9,2020-12-10
14453,KB-RM-774,352.82,299.9,2020-12-10
14454,KB-RM-432,1509.29,1282.9,2020-12-10
14455,KB-RM-482,852.82,724.9,2020-12-10
14456,KB-RM-503,1466.94,1246.9,2020-12-10
14457,KB-RM-698,1294.0,1099.9,2020-12-10
14458,KB-RM-700,646.94,549.9,2020-12-10
14459,KB-RM-799,624.59,530.9,2020-12-10
14460,KB-RM-494,1786.94,1518.9,2020-12-10
14461,KB-RM-466,735.18,624.9,2020-12-10
14462,KB-RM-518,644.59,547.9,2020-12-10
14463,KB-RM-461,941.06,799.9,2020-12-10
14464,KB-RM-505,1058.71,899.9,2020-12-10
14715,KB-FT-228,823.41,699.9,2020-12-11
14716,KB-FT-229,882.24,749.9,2020-12-11
14717,KB-FT-233,317.53,269.9,2020-12-11
14718,KB-FT-107,94.0,79.9,2020-12-11
14719,KB-FT-4,352.82,299.9,2020-12-11
14720,KB-FT-3,458.71,389.9,2020-12-11
14721,KB-FT-6,376.35,319.9,2020-12-11
14722,KB-FT-2,529.29,449.9,2020-12-11
14723,KB-FT-113,86.94,73.9,2020-12-11
14724,KB-FT-7,411.65,349.9,2020-12-11
14725,KB-FT-114,623.41,529.9,2020-12-11
14726,KB-FT-24,717.53,609.9,2020-12-11
14727,KB-FT-23,635.18,539.9,2020-12-11
14728,KB-FT-19,1058.71,899.9,2020-12-11
14729,KB-FT-21,788.12,669.9,2020-12-11
14730,KB-FT-25,1294.0,1099.9,2020-12-11
14731,KB-FT-14,964.59,819.9,2020-12-11
14732,KB-FT-26,764.59,649.9,2020-12-11
14733,KB-FT-20,611.65,519.9,2020-12-11
14734,KB-FT-17,999.88,849.9,2020-12-11
14735,KB-FT-22,941.06,799.9,2020-12-11
14736,KB-FT-18,505.76,429.9,2020-12-11
14737,KB-FT-13,588.12,499.9,2020-12-11
14738,KB-FT-16,611.65,519.9,2020-12-11
14739,KB-FT-149,1035.18,879.9,2020-12-11
14740,KB-FT-150,1058.71,899.9,2020-12-11
14741,KB-FT-152,1117.53,949.9,2020-12-11
14742,KB-FT-40,1176.35,999.9,2020-12-11
14743,KB-FT-153,1294.0,1099.9,2020-12-11
14744,KB-FT-30,4117.53,3499.9,2020-12-11
14745,KB-FT-27,929.29,789.9,2020-12-11
14746,KB-FT-34,941.06,799.9,2020-12-11
14747,KB-FT-43,1235.18,1049.9,2020-12-11
14748,KB-FT-33,752.82,639.9,2020-12-11
14749,KB-FT-139,2941.06,2499.9,2020-12-11
14750,KB-FT-31,611.65,519.9,2020-12-11
14751,KB-FT-38,588.12,499.9,2020-12-11
14752,KB-FT-28,517.53,439.9,2020-12-11
14753,KB-FT-29,635.18,539.9,2020-12-11
14754,KB-FT-42,646.94,549.9,2020-12-11
14755,KB-FT-136,799.88,679.9,2020-12-11
14756,KB-FT-127,1294.0,1099.9,2020-12-11
14757,KB-FT-128,1411.65,1199.9,2020-12-11
14758,KB-FT-151,705.76,599.9,2020-12-11
14759,KB-FT-133,4764.59,4049.9,2020-12-11
14760,KB-FT-36,823.41,699.9,2020-12-11
14761,KB-FT-140,564.59,479.9,2020-12-11
14762,KB-FT-37,588.12,499.9,2020-12-11
14763,KB-FT-129,470.47,399.9,2020-12-11
14764,KB-FT-39,1058.71,899.9,2020-12-11
14765,KB-FT-132,1176.35,999.9,2020-12-11
14766,KB-FT-44,823.41,699.9,2020-12-11
14767,KB-FT-131,1411.65,1199.9,2020-12-11
14768,KB-FT-143,1411.65,1199.9,2020-12-11
14769,KB-FT-41,541.06,459.9,2020-12-11
14770,KB-FT-137,1058.71,899.9,2020-12-11
14771,KB-FT-32,1294.0,1099.9,2020-12-11
14772,KB-FT-50,446.94,379.9,2020-12-11
14773,KB-FT-45,741.06,629.9,2020-12-11
14774,KB-FT-49,870.47,739.9,2020-12-11
14775,KB-FT-74,1882.24,1599.9,2020-12-11
14776,KB-FT-70,988.12,839.9,2020-12-11
14777,KB-FT-57,1329.29,1129.9,2020-12-11
14778,KB-FT-69,705.76,599.9,2020-12-11
14779,KB-FT-54,1529.29,1299.9,2020-12-11
14780,KB-FT-68,1058.71,899.9,2020-12-11
14781,KB-FT-66,799.88,679.9,2020-12-11
14782,KB-FT-71,705.76,599.9,2020-12-11
14783,KB-FT-77,576.35,489.9,2020-12-11
14784,KB-FT-67,999.88,849.9,2020-12-11
14785,KB-FT-75,646.94,549.9,2020-12-11
14786,KB-FT-58,1211.65,1029.9,2020-12-11
14787,KB-FT-61,682.24,579.9,2020-12-11
14788,KB-FT-64,670.47,569.9,2020-12-11
14789,KB-FT-78,529.29,449.9,2020-12-11
14790,KB-FT-79,588.12,499.9,2020-12-11
14791,KB-FT-56,1352.82,1149.9,2020-12-11
14792,KB-FT-53,505.76,429.9,2020-12-11
14793,KB-FT-73,505.76,429.9,2020-12-11
14794,KB-FT-55,858.71,729.9,2020-12-11
14795,KB-FT-52,823.41,699.9,2020-12-11
14796,KB-FT-65,1211.65,1029.9,2020-12-11
14797,KB-FT-59,823.41,699.9,2020-12-11
14798,KB-FT-72,1529.29,1299.9,2020-12-11
14799,KB-FT-76,576.35,489.9,2020-12-11
14800,KB-FT-62,541.06,459.9,2020-12-11
14801,KB-FT-63,435.18,369.9,2020-12-11
14802,KB-FT-60,858.71,729.9,2020-12-11
14803,KB-FT-163,94.0,79.9,2020-12-11
14804,KB-FT-81,552.82,469.9,2020-12-11
14805,KB-FT-80,882.24,749.9,2020-12-11
14806,KB-FT-180,341.06,289.9,2020-12-11
14807,KB-FT-177,90.47,76.9,2020-12-11
14808,KB-FT-230,41.0,41.0,2020-12-11
14809,KB-FT-86,1294.0,1099.9,2020-12-11
14810,KB-FT-85,1646.94,1399.9,2020-12-11
14811,KB-FT-192,270.47,229.9,2020-12-11
14812,KB-FT-191,223.41,189.9,2020-12-11
14813,KB-FT-196,541.06,459.9,2020-12-11
14814,KB-FT-195,458.71,389.9,2020-12-11
14815,KB-FT-94,1588.12,1349.9,2020-12-11
14816,KB-FT-90,646.94,549.9,2020-12-11
14817,KB-FT-97,729.29,619.9,2020-12-11
14818,KB-FT-96,623.41,529.9,2020-12-11
14819,KB-FT-93,894.0,759.9,2020-12-11
14820,KB-FT-89,588.12,499.9,2020-12-11
14821,KB-FT-91,588.12,499.9,2020-12-11
14822,KB-FT-92,599.88,509.9,2020-12-11
14823,KB-FT-205,623.41,529.9,2020-12-11
14824,KB-FT-232,124.59,105.9,2020-12-11
14825,KB-FT-212,494.0,419.9,2020-12-11
14826,KB-FT-213,705.76,599.9,2020-12-11
14827,KB-FT-214,576.35,489.9,2020-12-11
14828,KB-FT-99,529.29,449.9,2020-12-11
14829,KB-FT-224,411.65,349.9,2020-12-11
14830,KB-FT-222,764.59,649.9,2020-12-11
14831,KB-FT-102,823.41,699.9,2020-12-11
14832,KB-FT-106,282.24,239.9,2020-12-11
14833,KB-FT-104,282.24,239.9,2020-12-11
14834,KB-FT-103,164.59,139.9,2020-12-11
14835,KB-FT-105,377.53,320.9,2020-12-11
14836,KB-FT-108,388.12,329.9,2020-12-11
14837,KB-FT-109,388.12,329.9,2020-12-11
14838,KB-FT-0,282.24,239.9,2020-12-11
14839,KB-FT-110,211.65,179.9,2020-12-11
14840,KB-FT-111,270.47,229.9,2020-12-11
14841,KB-FT-112,282.24,239.9,2020-12-11
14842,KB-FT-5,317.53,269.9,2020-12-11
14843,KB-FT-1,124.59,105.9,2020-12-11
14844,KB-FT-9,211.65,179.9,2020-12-11
14845,KB-FT-11,364.59,309.9,2020-12-11
14846,KB-FT-10,446.94,379.9,2020-12-11
14847,KB-FT-8,152.82,129.9,2020-12-11
14848,KB-FT-225,588.12,499.9,2020-12-11
14849,KB-FT-120,470.47,399.9,2020-12-11
14850,KB-FT-226,517.53,439.9,2020-12-11
14851,KB-FT-227,478.71,406.9,2020-12-11
14852,KB-FT-12,411.65,349.9,2020-12-11
14853,KB-FT-123,406.94,345.9,2020-12-11
14854,KB-FT-121,376.35,319.9,2020-12-11
14855,KB-FT-15,1058.71,899.9,2020-12-11
14856,KB-FT-124,705.76,599.9,2020-12-11
14857,KB-FT-119,246.94,209.9,2020-12-11
14858,KB-FT-122,2588.12,2199.9,2020-12-11
14859,KB-FT-116,1058.71,899.9,2020-12-11
14860,KB-FT-118,470.47,399.9,2020-12-11
14861,KB-FT-142,2117.53,1799.9,2020-12-11
14862,KB-FT-135,588.12,499.9,2020-12-11
14863,KB-FT-138,1058.71,899.9,2020-12-11
14864,KB-FT-145,541.06,459.9,2020-12-11
14865,KB-FT-134,2941.06,2499.9,2020-12-11
14866,KB-FT-130,2352.82,1999.9,2020-12-11
14867,KB-FT-154,1646.94,1399.9,2020-12-11
14868,KB-FT-141,1411.65,1199.9,2020-12-11
14869,KB-FT-147,999.88,849.9,2020-12-11
14870,KB-FT-35,2941.06,2499.9,2020-12-11
14871,KB-FT-125,3529.29,2999.9,2020-12-11
14872,KB-FT-126,2823.41,2399.9,2020-12-11
14873,KB-FT-146,2352.82,1999.9,2020-12-11
14874,KB-FT-155,2117.53,1799.9,2020-12-11
14875,KB-FT-144,588.12,499.9,2020-12-11
14876,KB-FT-148,1705.76,1449.9,2020-12-11
14877,KB-FT-47,470.47,399.9,2020-12-11
14878,KB-FT-48,388.12,329.9,2020-12-11
14879,KB-FT-46,494.0,419.9,2020-12-11
14880,KB-FT-156,1176.35,999.9,2020-12-11
14881,KB-FT-158,623.41,529.9,2020-12-11
14882,KB-FT-51,705.76,599.9,2020-12-11
14883,KB-FT-157,417.53,354.9,2020-12-11
14884,KB-FT-159,211.65,179.9,2020-12-11
14885,KB-FT-162,2588.12,2199.9,2020-12-11
14886,KB-FT-161,846.94,719.9,2020-12-11
14887,KB-FT-160,646.94,549.9,2020-12-11
14888,KB-FT-170,465.76,395.9,2020-12-11
14889,KB-FT-173,1411.65,1199.9,2020-12-11
14890,KB-FT-169,411.65,349.9,2020-12-11
14891,KB-FT-167,529.29,449.9,2020-12-11
14892,KB-FT-164,352.82,299.9,2020-12-11
14893,KB-FT-171,858.71,729.9,2020-12-11
14894,KB-FT-172,458.71,389.9,2020-12-11
14895,KB-FT-165,999.88,849.9,2020-12-11
14896,KB-FT-166,588.12,499.9,2020-12-11
14897,KB-FT-168,399.88,339.9,2020-12-11
14898,KB-FT-175,375.42,319.11,2020-12-11
14899,KB-FT-174,388.12,329.9,2020-12-11
14900,KB-FT-82,282.24,239.9,2020-12-11
14901,KB-FT-176,199.88,169.9,2020-12-11
14902,KB-FT-179,152.82,129.9,2020-12-11
14903,KB-FT-178,376.35,319.9,2020-12-11
14904,KB-FT-181,341.06,289.9,2020-12-11
14905,KB-FT-83,223.41,189.9,2020-12-11
14906,KB-FT-182,470.47,399.9,2020-12-11
14907,KB-FT-183,117.53,99.9,2020-12-11
14908,KB-FT-231,299.9,299.9,2020-12-11
14909,KB-FT-189,514.0,436.9,2020-12-11
14910,KB-FT-184,505.76,429.9,2020-12-11
14911,KB-FT-188,588.12,499.9,2020-12-11
14912,KB-FT-186,941.06,799.9,2020-12-11
14913,KB-FT-185,470.47,399.9,2020-12-11
14914,KB-FT-84,470.47,399.9,2020-12-11
14915,KB-FT-190,1764.59,1499.9,2020-12-11
14916,KB-FT-193,164.59,139.9,2020-12-11
14917,KB-FT-194,199.88,169.9,2020-12-11
14918,KB-FT-197,529.29,449.9,2020-12-11
14919,KB-FT-198,938.71,797.9,2020-12-11
14920,KB-FT-87,117.53,99.9,2020-12-11
14921,KB-FT-88,223.41,189.9,2020-12-11
14922,KB-FT-199,176.35,149.9,2020-12-11
14923,KB-FT-95,2171.65,1845.9,2020-12-11
14924,KB-FT-202,235.18,199.9,2020-12-11
14925,KB-FT-201,1604.59,1363.9,2020-12-11
14926,KB-FT-98,1623.41,1379.9,2020-12-11
14927,KB-FT-209,576.35,489.9,2020-12-11
14928,KB-FT-207,741.06,629.9,2020-12-11
14929,KB-FT-206,882.24,749.9,2020-12-11
14930,KB-FT-211,410.47,348.9,2020-12-11
14931,KB-FT-210,470.47,399.9,2020-12-11
14932,KB-FT-203,823.41,699.9,2020-12-11
14933,KB-FT-208,1176.35,999.9,2020-12-11
14934,KB-FT-204,823.41,699.9,2020-12-11
14935,KB-FT-215,752.82,639.9,2020-12-11
14936,KB-FT-216,623.41,529.9,2020-12-11
14937,KB-FT-217,741.06,629.9,2020-12-11
14938,KB-FT-218,941.06,799.9,2020-12-11
14939,KB-FT-220,164.59,139.9,2020-12-11
14940,KB-FT-100,184.59,156.9,2020-12-11
14941,KB-FT-101,211.65,179.9,2020-12-11
14942,KB-FT-223,1176.35,999.9,2020-12-11
14943,KB-GP-0,289.29,245.9,2020-12-11
14944,KB-GP-1,10588.12,8999.9,2020-12-11
14945,KB-GP-3,1117.53,949.9,2020-12-11
14946,KB-GP-216,7058.71,5999.9,2020-12-11
14947,KB-GP-8,576.35,489.9,2020-12-11
14948,KB-GP-9,1882.24,1599.9,2020-12-11
14949,KB-GP-10,2541.06,2159.9,2020-12-11
14950,KB-GP-12,3329.29,2829.9,2020-12-11
14951,KB-GP-13,4046.94,3439.9,2020-12-11
14952,KB-GP-11,2423.41,2059.9,2020-12-11
14953,KB-GP-14,1764.59,1499.9,2020-12-11
14954,KB-GP-15,3529.29,2999.9,2020-12-11
14955,KB-GP-5,1529.29,1299.9,2020-12-11
14956,KB-GP-7,2611.65,2219.9,2020-12-11
14957,KB-GP-33,1117.53,949.9,2020-12-11
14958,KB-GP-20,1717.53,1459.9,2020-12-11
14959,KB-GP-22,1941.06,1649.9,2020-12-11
14960,KB-GP-17,5882.24,4999.9,2020-12-11
14961,KB-GP-25,2588.12,2199.9,2020-12-11
14962,KB-GP-412,5882.24,4999.9,2020-12-11
14963,KB-GP-27,1364.59,1159.9,2020-12-11
14964,KB-GP-29,3689.29,3135.9,2020-12-11
14965,KB-GP-30,2035.18,1729.9,2020-12-11
14966,KB-GP-397,6588.12,5599.9,2020-12-11
14967,KB-GP-26,6235.18,5299.9,2020-12-11
14968,KB-GP-18,9831.65,8356.9,2020-12-11
14969,KB-GP-398,1646.94,1399.9,2020-12-11
14970,KB-GP-399,7999.88,6799.9,2020-12-11
14971,KB-GP-34,823.41,699.9,2020-12-11
14972,KB-GP-16,658.71,559.9,2020-12-11
14973,KB-GP-37,1352.82,1149.9,2020-12-11
14974,KB-GP-234,15764.59,13399.9,2020-12-11
14975,KB-GP-36,1588.12,1349.9,2020-12-11
14976,KB-GP-32,6126.94,5207.9,2020-12-11
14977,KB-GP-43,2671.65,2270.9,2020-12-11
14978,KB-GP-47,729.29,619.9,2020-12-11
14979,KB-GP-49,748.12,635.9,2020-12-11
14980,KB-GP-50,423.41,359.9,2020-12-11
14981,KB-GP-53,3999.88,3399.9,2020-12-11
14982,KB-GP-46,4917.53,4179.9,2020-12-11
14983,KB-GP-41,1541.06,1309.9,2020-12-11
14984,KB-GP-40,5112.82,4345.9,2020-12-11
14985,KB-GP-66,9423.41,8009.9,2020-12-11
14986,KB-GP-56,776.35,659.9,2020-12-11
14987,KB-GP-68,10299.88,8754.9,2020-12-11
14988,KB-GP-55,3529.29,2999.9,2020-12-11
14989,KB-GP-71,2058.71,1749.9,2020-12-11
14990,KB-GP-58,3822.24,3248.9,2020-12-11
14991,KB-GP-52,5555.18,4721.9,2020-12-11
14992,KB-GP-57,2117.53,1799.9,2020-12-11
14993,KB-GP-65,3799.88,3229.9,2020-12-11
14994,KB-GP-61,2823.41,2399.9,2020-12-11
14995,KB-GP-59,2117.53,1799.9,2020-12-11
14996,KB-GP-45,1611.65,1369.9,2020-12-11
14997,KB-GP-70,1717.53,1459.9,2020-12-11
14998,KB-GP-401,18352.82,15599.9,2020-12-11
14999,KB-GP-64,12352.82,10499.9,2020-12-11
15000,KB-GP-51,1641.06,1394.9,2020-12-11
15001,KB-GP-42,5176.35,4399.9,2020-12-11
15002,KB-GP-67,6170.47,5244.9,2020-12-11
15003,KB-GP-69,3058.71,2599.9,2020-12-11
15004,KB-GP-273,18235.18,15499.9,2020-12-11
15005,KB-GP-73,6588.12,5599.9,2020-12-11
15006,KB-GP-424,1611.65,1369.9,2020-12-11
15007,KB-GP-85,5529.29,4699.9,2020-12-11
15008,KB-GP-76,2599.88,2209.9,2020-12-11
15009,KB-GP-75,341.06,289.9,2020-12-11
15010,KB-GP-74,1446.94,1229.9,2020-12-11
15011,KB-GP-77,1764.59,1499.9,2020-12-11
15012,KB-GP-90,3941.06,3349.9,2020-12-11
15013,KB-GP-409,4941.06,4199.9,2020-12-11
15014,KB-GP-86,2835.18,2409.9,2020-12-11
15015,KB-GP-84,894.0,759.9,2020-12-11
15016,KB-GP-82,1882.24,1599.9,2020-12-11
15017,KB-GP-80,7058.71,5999.9,2020-12-11
15018,KB-GP-88,2352.82,1999.9,2020-12-11
15019,KB-GP-89,705.76,599.9,2020-12-11
15020,KB-GP-79,2941.06,2499.9,2020-12-11
15021,KB-GP-81,388.12,329.9,2020-12-11
15022,KB-GP-290,1235.18,1049.9,2020-12-11
15023,KB-GP-107,1258.71,1069.9,2020-12-11
15024,KB-GP-94,558.71,474.9,2020-12-11
15025,KB-GP-129,648.13,550.91,2020-12-11
15026,KB-GP-111,1529.29,1299.9,2020-12-11
15027,KB-GP-104,3329.29,2829.9,2020-12-11
15028,KB-GP-122,7631.65,6486.9,2020-12-11
15029,KB-GP-402,1599.88,1359.9,2020-12-11
15030,KB-GP-425,3058.71,2599.9,2020-12-11
15031,KB-GP-125,3176.35,2699.9,2020-12-11
15032,KB-GP-112,1912.82,1625.9,2020-12-11
15033,KB-GP-92,1588.12,1349.9,2020-12-11
15034,KB-GP-426,611.65,519.9,2020-12-11
15035,KB-GP-98,1705.76,1449.9,2020-12-11
15036,KB-GP-95,665.76,565.9,2020-12-11
15037,KB-GP-116,1808.12,1536.9,2020-12-11
15038,KB-GP-105,2705.76,2299.9,2020-12-11
15039,KB-GP-93,1846.94,1569.9,2020-12-11
15040,KB-GP-118,2459.88,2090.9,2020-12-11
15041,KB-GP-119,1705.76,1449.9,2020-12-11
15042,KB-GP-91,1623.41,1379.9,2020-12-11
15043,KB-GP-410,5823.41,4949.9,2020-12-11
15044,KB-GP-126,1529.29,1299.9,2020-12-11
15045,KB-GP-417,6117.53,5199.9,2020-12-11
15046,KB-GP-127,1246.94,1059.9,2020-12-11
15047,KB-GP-100,1411.65,1199.9,2020-12-11
15048,KB-GP-128,1564.59,1329.9,2020-12-11
15049,KB-GP-144,2823.41,2399.9,2020-12-11
15050,KB-GP-145,1882.24,1599.9,2020-12-11
15051,KB-GP-156,2764.59,2349.9,2020-12-11
15052,KB-GP-152,1529.29,1299.9,2020-12-11
15053,KB-GP-141,705.76,599.9,2020-12-11
15054,KB-GP-151,1671.65,1420.9,2020-12-11
15055,KB-GP-142,1176.35,999.9,2020-12-11
15056,KB-GP-147,15999.88,13599.9,2020-12-11
15057,KB-GP-143,1446.94,1229.9,2020-12-11
15058,KB-GP-146,312.83,265.91,2020-12-11
15059,KB-GP-149,1482.24,1259.9,2020-12-11
15060,KB-GP-137,5764.59,4899.9,2020-12-11
15061,KB-GP-155,3877.53,3295.9,2020-12-11
15062,KB-GP-157,1764.59,1499.9,2020-12-11
15063,KB-GP-150,588.12,499.9,2020-12-11
15064,KB-GP-139,1659.88,1410.9,2020-12-11
15065,KB-GP-153,2752.82,2339.9,2020-12-11
15066,KB-GP-154,402.24,341.9,2020-12-11
15067,KB-GP-138,2094.0,1779.9,2020-12-11
15068,KB-GP-158,2235.18,1899.9,2020-12-11
15069,KB-GP-133,3646.94,3099.9,2020-12-11
15070,KB-GP-134,2649.29,2251.9,2020-12-11
15071,KB-GP-159,670.47,569.9,2020-12-11
15072,KB-GP-160,517.53,439.9,2020-12-11
15073,KB-GP-166,1882.24,1599.9,2020-12-11
15074,KB-GP-161,329.29,279.9,2020-12-11
15075,KB-GP-162,469.3,398.9,2020-12-11
15076,KB-GP-421,5882.24,4999.9,2020-12-11
15077,KB-GP-422,458.71,389.9,2020-12-11
15078,KB-GP-163,552.82,469.9,2020-12-11
15079,KB-GP-165,270.47,229.9,2020-12-11
15080,KB-GP-164,737.53,626.9,2020-12-11
15081,KB-GP-176,1529.29,1299.9,2020-12-11
15082,KB-GP-420,5764.59,4899.9,2020-12-11
15083,KB-GP-170,658.71,559.9,2020-12-11
15084,KB-GP-174,1482.24,1259.9,2020-12-11
15085,KB-GP-177,1251.65,1063.9,2020-12-11
15086,KB-GP-172,9341.06,7939.9,2020-12-11
15087,KB-GP-173,1458.71,1239.9,2020-12-11
15088,KB-GP-182,1529.29,1299.9,2020-12-11
15089,KB-GP-181,682.24,579.9,2020-12-11
15090,KB-GP-178,1999.88,1699.9,2020-12-11
15091,KB-GP-423,1777.67,1599.9,2020-12-11
15092,KB-GP-189,3529.29,2999.9,2020-12-11
15093,KB-GP-190,1870.47,1589.9,2020-12-11
15094,KB-GP-193,1646.94,1399.9,2020-12-11
15095,KB-GP-186,2117.53,1799.9,2020-12-11
15096,KB-GP-187,941.06,799.9,2020-12-11
15097,KB-GP-185,1801.06,1530.9,2020-12-11
15098,KB-GP-195,1529.29,1299.9,2020-12-11
15099,KB-GP-196,2470.47,2099.9,2020-12-11
